12:11,0,67769.63,32140.648
12:16,1,67769.63,32140.648
12:21,2,67769.63,32140.648
12:26,3,67769.63,32140.648
12:31,4,98981.586,22282.291
12:36,5,96787.44,22000.0
12:41,6,104909.4,22282.371
12:46,7,80398.7,38000.0
12:51,8,85320.78,22403.244
12:56,9,78198.65,22731.191
13:01,10,88614.33,22756.756
13:06,11,96060.37,26601.336
13:11,12,93375.99,22393.908
13:16,13,83001.93,22301.084
13:21,14,78010.4,23044.545
13:26,15,121052.34,32384.53
13:31,16,131889.11,33365.277
13:36,17,126486.91,37484.53
13:41,18,118931.5,37588.305
13:46,19,111959.21,37833.445
13:51,20,107254.96,37831.23
13:56,21,99286.34,37985.188
14:01,22,91722.21,38000.0
14:06,23,60000.0,26769.916
14:11,24,69868.664,38000.0
14:16,25,60000.0,22645.229
14:21,26,60000.0,22399.365
14:26,27,60000.0,22058.95
14:31,28,60000.0,22387.092
14:36,29,60000.0,37799.93
14:41,30,60000.0,23385.928
14:46,31,100015.586,38000.0
14:51,32,80123.62,22000.0
14:56,33,119707.625,37761.535
15:01,34,88796.51,32004.443
15:06,35,137932.61,37872.18
15:11,36,130275.414,37616.816
15:16,37,94550.54,37440.758
15:21,38,92590.22,38000.0
15:26,39,69824.09,37493.17
15:31,40,76997.06,38000.0
15:36,41,92612.97,38000.0
15:41,42,95919.68,38000.0
15:46,43,110728.04,38000.0
15:51,44,141472.95,22733.232
15:56,45,147000.0,27404.291
16:01,46,147000.0,38000.0
16:06,47,147000.0,38000.0
16:11,48,79130.75,22160.326
16:16,49,147000.0,38000.0
16:21,50,147000.0,38000.0
16:26,51,147000.0,38000.0
16:31,52,147000.0,38000.0
16:36,53,147000.0,38000.0
16:41,54,147000.0,38000.0
16:46,55,147000.0,30597.713
16:51,56,144898.84,23646.146
16:56,57,135016.92,32020.062
17:01,58,127332.81,27596.773
17:06,59,125091.85,26420.445
