00:12,0,67769.63,32140.648
00:17,1,67769.63,32140.648
00:22,2,67769.63,32140.648
00:27,3,67769.63,32140.648
00:32,4,60000.0,22275.385
00:37,5,60000.0,22412.295
00:42,6,60000.0,22000.0
00:47,7,60000.0,22000.0
00:52,8,66862.414,23251.168
00:57,9,66844.48,22000.0
01:02,10,62527.39,22000.0
01:07,11,142731.17,26772.492
01:12,12,145180.36,23875.484
01:17,13,72613.24,22000.0
01:22,14,81933.766,22543.203
01:27,15,101014.72,23551.941
01:32,16,70678.8,22000.0
01:37,17,69796.45,22000.0
01:42,18,72653.42,22000.0
01:47,19,77076.45,22000.0
01:52,20,88208.89,22000.002
01:57,21,73670.82,37642.758
02:02,22,60501.438,36109.48
02:07,23,62234.855,37270.242
02:12,24,62516.082,37193.8
02:17,25,62425.316,37223.35
02:22,26,60539.86,37011.31
02:27,27,62978.023,37608.066
02:32,28,60380.13,36977.234
02:37,29,62260.707,37514.05
02:42,30,62368.25,37426.254
02:47,31,61149.88,37266.83
02:52,32,66325.08,37712.316
02:57,33,60847.0,37074.332
03:02,34,75438.91,37446.746
03:07,35,60000.0,37293.6
03:12,36,60000.0,37317.914
03:17,37,60939.9,33178.035
03:22,38,64362.266,37642.324
03:27,39,64778.438,37701.562
03:32,40,62132.902,37516.84
03:37,41,61746.75,36368.19
03:42,42,65743.97,37836.34
03:47,43,62259.066,36289.78
03:52,44,72582.27,22000.004
03:57,45,118992.36,23361.533
04:02,46,68304.914,22000.0
04:07,47,70393.24,22000.0
04:12,48,73255.195,22000.0
04:17,49,77358.04,22000.0
04:22,50,86000.44,22000.0
04:27,51,86503.13,22000.0
04:32,52,88257.945,22000.0
04:37,53,72859.016,22000.0
04:42,54,72670.94,22000.0
04:47,55,70764.086,22000.0
04:52,56,88574.45,22000.0
04:57,57,88131.734,22000.0
05:02,58,78753.71,22000.0
05:07,59,65969.35,22000.0
