00:12,0,0.0
00:17,1,0.0
00:22,2,0.0
00:27,3,0.0
00:32,4,0.0
00:37,5,0.0
00:42,6,0.0
00:47,7,0.0
00:52,8,0.0
00:57,9,0.0
01:02,10,0.0
01:07,11,0.0
01:12,12,0.0
01:17,13,0.0
01:22,14,0.0
01:27,15,0.0
01:32,16,0.0
01:37,17,0.0
01:42,18,0.0
01:47,19,0.0
01:52,20,0.0
01:57,21,0.0
02:02,22,0.0
02:07,23,0.0
02:12,24,0.0
02:17,25,0.0
02:22,26,0.0
02:27,27,0.0
02:32,28,0.0
02:37,29,0.0
02:42,30,0.0
02:47,31,0.0
02:52,32,0.0
02:57,33,0.0
03:02,34,0.0
03:07,35,0.0
03:12,36,0.0
03:17,37,0.0
03:22,38,0.0
03:27,39,0.0
03:32,40,0.0
03:37,41,0.0
03:42,42,0.0
03:47,43,0.0
03:52,44,0.0
03:57,45,0.0
04:02,46,0.0
04:07,47,0.0
04:12,48,0.0
04:17,49,0.0
04:22,50,0.0
04:27,51,0.0
04:32,52,0.0
04:37,53,0.0
04:42,54,0.0
04:47,55,0.0
04:52,56,0.0
04:57,57,0.0
05:02,58,0.0
05:07,59,0.0
